id,data_venda,preco,quartos,banheiros,area_habitavel,area_lote,andares,beira_mar,vista,condicao,nivel_acabamento,area_acima_solo,area_porao,ano_construcao,ano_renovacao,codigo_postal,latitude,longitude,area_habitavel_viz,area_lote_viz,faixa_preco,idade_imovel,foi_reformado,area_total,densidade_construcao,preco_m2
8079050010,04/05/2015,470000,3,3,2070,8581,2.0,0,0,3,8,2070,0,1994,0,98059,47.5101,-122.151,2440,7849,alto,31,0,2070,0.24123062580118868,227.05314009661836
3172600095,08/07/2014,371500,3,1,1650,6400,1.0,0,0,4,7,980,670,1954,0,98106,47.52,-122.365,1230,6400,medio,71,0,2320,0.3625,160.1293103448276
126059242,19/11/2014,550000,3,2,1880,45738,1.0,0,0,4,8,1410,470,1980,0,98072,47.7662,-122.114,2340,38556,alto,45,0,2350,0.05137959683414229,234.04255319148936
2944510080,14/12/2014,242550,4,3,2060,7720,2.0,0,0,3,8,2060,0,1995,0,98023,47.2956,-122.374,1630,7720,baixo,30,0,2060,0.266839378238342,117.74271844660194
7019000050,06/05/2014,367500,3,2,1410,9647,1.0,0,0,3,8,1410,0,1961,0,98177,47.7608,-122.361,2090,9272,medio,64,0,1410,0.14615942780138902,260.63829787234044
7212680460,24/09/2014,359000,4,4,2770,8763,2.0,0,0,3,8,2100,670,1996,0,98003,47.2625,-122.308,2030,7242,medio,29,0,3440,0.3925596256989615,104.36046511627907
5706600170,11/03/2015,204900,3,2,1390,8245,1.0,0,0,2,7,1390,0,1984,0,98001,47.2669,-122.254,1260,8245,baixo,41,0,1390,0.16858702243784113,147.41007194244605
3322049005,30/09/2014,850000,4,2,5440,239580,1.0,0,0,2,9,2720,2720,1969,0,98001,47.354,-122.293,1970,40392,muito_alto,56,0,8160,0.03405960430753819,104.16666666666667
7338000950,21/10/2014,187000,3,2,1280,4452,2.0,0,0,3,6,1280,0,1985,0,98002,47.3344,-122.216,1070,4366,baixo,40,0,1280,0.28751123090745734,146.09375
3323059027,28/05/2014,326000,3,2,1720,28000,1.0,0,0,4,7,1720,0,1958,0,98058,47.4375,-122.176,2000,41817,medio,67,0,1720,0.06142857142857143,189.53488372093022
3323059027,25/02/2015,340000,3,2,1720,28000,1.0,0,0,4,7,1720,0,1958,0,98058,47.4375,-122.176,2000,41817,medio,67,0,1720,0.06142857142857143,197.67441860465115
5502700005,25/06/2014,330000,6,2,3040,28535,1.0,0,0,3,8,1890,1150,1951,0,98030,47.3864,-122.223,1360,8250,medio,74,0,4190,0.14683721745225162,78.75894988066825
7205930050,02/01/2015,782000,4,4,3780,7769,2.0,0,0,3,9,3110,670,2001,0,98052,47.691,-122.129,3310,7945,muito_alto,24,0,4450,0.572789290771013,175.73033707865167
1853200190,03/11/2014,612000,4,3,2670,5974,2.0,0,0,3,8,2670,0,1999,0,98034,47.7122,-122.231,2140,5729,alto,26,0,2670,0.44693672581185134,229.2134831460674
2697400020,31/10/2014,400000,3,2,1350,7216,1.0,0,0,3,7,1350,0,1964,0,98177,47.7616,-122.365,1920,7600,medio,61,0,1350,0.18708425720620842,296.2962962962963
226039316,03/06/2014,941500,5,4,3490,9680,2.0,0,4,3,9,2460,1030,1980,0,98177,47.7757,-122.391,3080,13489,muito_alto,45,0,4520,0.4669421487603306,208.29646017699116
3126049439,09/01/2015,313000,2,2,870,747,2.0,0,0,3,8,800,70,2004,0,98103,47.6967,-122.342,1710,1280,baixo,21,0,940,1.2583668005354753,332.97872340425533
3491300052,09/04/2015,735000,4,2,2410,4250,2.0,0,0,5,7,1460,950,1929,0,98117,47.6849,-122.376,1360,5074,muito_alto,96,0,3360,0.7905882352941176,218.75
6662410020,19/03/2015,471000,3,2,1640,10123,1.0,0,0,3,8,1340,300,1977,0,98011,47.7698,-122.167,2210,10852,alto,48,0,1940,0.19164279363824954,242.7835051546392
6139100086,24/02/2015,350000,3,1,1540,9800,1.0,0,0,4,7,1540,0,1950,0,98155,47.7604,-122.329,1560,9450,medio,75,0,1540,0.15714285714285714,227.27272727272728
5710610670,23/07/2014,530000,4,3,2370,9601,1.0,0,0,3,8,1570,800,1976,0,98027,47.5327,-122.054,2550,10500,alto,49,0,3170,0.330173940214561,167.19242902208202
7503000020,07/05/2014,415000,4,3,1830,9548,2.0,0,0,3,7,1830,0,1991,0,98028,47.7379,-122.224,1740,9750,medio,34,0,1830,0.19166317553414328,226.775956284153
1795920440,21/06/2014,639500,4,2,2330,8994,2.0,0,0,3,8,2330,0,1986,0,98052,47.7264,-122.104,2330,8396,alto,39,0,2330,0.25906159661996886,274.46351931330474
3570000130,11/06/2014,580379,4,2,2240,27820,2.0,0,0,4,8,2240,0,1976,0,98075,47.5936,-122.054,2330,20000,alto,49,0,2240,0.08051761322789361,259.09776785714286
7853340430,19/11/2014,378000,2,3,1700,2513,2.0,0,0,3,8,1700,0,2009,0,98065,47.5163,-121.878,1760,2891,medio,16,0,1700,0.6764822920811778,222.35294117647058
2473380010,15/01/2015,265000,3,2,1750,9298,1.0,0,0,4,7,1410,340,1969,0,98058,47.4579,-122.164,1720,7875,baixo,56,0,2090,0.22477952247795224,126.79425837320574
3306300630,24/09/2014,212000,3,2,1100,9750,1.0,0,0,4,6,1100,0,1967,0,98023,47.2955,-122.362,1100,9900,baixo,58,0,1100,0.11282051282051282,192.72727272727272
3222049120,23/01/2015,400000,4,3,2320,13068,2.0,0,2,3,8,2320,0,1998,0,98198,47.3497,-122.317,2220,25265,medio,27,0,2320,0.17753290480563208,172.41379310344828
2425059173,06/02/2015,750000,4,3,2540,6491,2.0,0,0,3,8,2540,0,1997,0,98008,47.6363,-122.117,1990,8447,muito_alto,28,0,2540,0.39131104606378064,295.2755905511811
1196000007,05/05/2014,384900,5,3,3090,12750,1.0,0,0,3,8,1750,1340,1968,0,98023,47.3408,-122.335,1760,25919,medio,57,0,4430,0.3474509803921569,86.88487584650113
3558000130,09/09/2014,350000,3,2,2370,4632,2.0,0,0,3,7,2370,0,2002,0,98038,47.3794,-122.022,2290,5012,medio,23,0,2370,0.5116580310880829,147.67932489451476
7950302210,14/11/2014,358000,4,2,2200,3060,1.0,0,0,3,7,1100,1100,1908,2000,98118,47.565,-122.284,1410,5100,medio,117,1,3300,1.0784313725490196,108.48484848484848
1774200190,28/04/2015,580000,3,2,2660,32757,1.0,0,0,4,8,2660,0,1975,0,98077,47.7649,-122.098,2720,35191,alto,50,0,2660,0.08120401746191654,218.04511278195488
3715500170,23/06/2014,442500,3,2,1600,10280,1.0,0,0,3,7,1050,550,1977,0,98034,47.725,-122.174,1590,8100,medio,48,0,2150,0.20914396887159534,205.8139534883721
2436700655,17/03/2015,515000,2,3,1330,1249,3.0,0,0,3,8,1330,0,2004,0,98105,47.6668,-122.285,1430,1328,alto,21,0,1330,1.0648518815052042,387.21804511278197
5072100095,17/11/2014,554000,5,3,3440,12900,1.0,0,2,4,8,1720,1720,1958,0,98166,47.4426,-122.342,2100,10751,alto,67,0,5160,0.4,107.36434108527132
305000170,10/06/2014,659000,3,3,2510,6320,2.0,0,0,3,9,2510,0,1996,0,98075,47.5868,-122.033,2518,5819,muito_alto,29,0,2510,0.3971518987341772,262.54980079681275
2570300130,17/03/2015,414999,4,3,2150,10098,1.0,0,0,3,7,1090,1060,1963,0,98034,47.7166,-122.201,1880,10000,medio,62,0,3210,0.31788472964943554,129.28317757009347
776600130,02/05/2014,275000,3,2,1180,10277,1.0,0,0,3,6,1180,0,1983,0,98045,47.488,-121.787,1680,11104,baixo,42,0,1180,0.11481949985404301,233.05084745762713
5379802181,19/11/2014,193000,2,1,680,8640,1.0,0,0,4,5,680,0,1951,0,98188,47.4559,-122.289,1320,13140,baixo,74,0,680,0.0787037037037037,283.8235294117647
9558020380,20/08/2014,525000,4,3,2840,4750,2.0,0,0,3,9,2840,0,2002,0,98058,47.4511,-122.121,2460,4750,alto,23,0,2840,0.5978947368421053,184.85915492957747
3396830020,09/10/2014,424000,3,3,1820,7500,2.0,0,0,3,8,1820,0,1985,0,98052,47.7155,-122.104,2040,8304,medio,40,0,1820,0.24266666666666667,232.96703296703296
7519001825,08/01/2015,455000,2,1,1070,5150,1.0,0,0,4,6,870,200,1908,0,98117,47.6853,-122.366,1520,3860,alto,117,0,1270,0.24660194174757283,358.26771653543307
2324039069,22/08/2014,463000,2,1,1250,5650,2.0,0,1,4,7,1250,0,1943,0,98126,47.5495,-122.377,1210,5650,alto,82,0,1250,0.22123893805309736,370.4
1245500950,04/05/2015,1100000,4,3,2190,6300,1.0,0,3,3,7,1240,950,1960,0,98033,47.6918,-122.216,2730,14659,muito_alto,65,0,3140,0.4984126984126984,350.31847133757964
5100404030,08/12/2014,523000,3,2,3000,5413,2.0,0,0,4,8,1900,1100,1963,0,98115,47.6962,-122.312,1550,5413,alto,62,0,4100,0.7574358026972104,127.5609756097561
9542000050,08/08/2014,615000,4,2,2270,9830,1.0,0,0,4,8,2270,0,1959,0,98005,47.5999,-122.176,2540,11990,alto,66,0,2270,0.23092573753814852,270.9251101321586
475001235,08/08/2014,870000,5,4,3400,5000,2.0,0,0,3,8,2320,1080,1900,2013,98107,47.6655,-122.363,1910,5000,muito_alto,125,1,4480,0.896,194.19642857142858
2725069150,17/08/2014,710000,3,3,2830,9680,2.0,0,0,3,10,2830,0,1991,0,98074,47.6249,-122.024,2970,8691,muito_alto,34,0,2830,0.29235537190082644,250.8833922261484
9202000080,07/07/2014,215000,3,1,960,9563,1.0,0,0,5,7,960,0,1967,0,98023,47.2864,-122.357,1280,9600,baixo,58,0,960,0.10038690787409808,223.95833333333334
225039049,08/09/2014,590000,2,1,1530,6450,1.0,0,0,4,7,1530,0,1920,0,98117,47.6833,-122.398,1530,5000,alto,105,0,1530,0.2372093023255814,385.62091503267976
2212500430,14/08/2014,323000,5,3,2500,13034,1.0,0,0,3,7,1300,1200,1962,0,98092,47.3343,-122.194,2440,13300,medio,63,0,3700,0.28387294767531074,87.29729729729729
2473100010,22/07/2014,279000,4,2,1560,7569,2.0,0,0,4,7,1560,0,1966,0,98058,47.4496,-122.155,1480,8755,baixo,59,0,1560,0.20610384462940942,178.84615384615384
2795000080,19/09/2014,535100,3,2,2070,7207,1.0,0,0,3,8,1720,350,1973,0,98177,47.7735,-122.371,2350,7980,alto,52,0,2420,0.335784653808797,221.11570247933884
9541800010,27/10/2014,830000,5,2,2710,19800,1.0,0,0,5,9,1910,800,1959,0,98005,47.5958,-122.175,2120,16400,muito_alto,66,0,3510,0.17727272727272728,236.46723646723646
2619920010,03/07/2014,815000,4,3,3150,4203,2.0,0,0,3,9,3150,0,2002,0,98033,47.688,-122.164,3150,5169,muito_alto,23,0,3150,0.7494646680942184,258.73015873015873
4046400010,09/03/2015,535900,3,2,1880,10880,1.0,0,0,3,8,1480,400,1975,0,98008,47.5937,-122.116,2120,10240,alto,50,0,2280,0.20955882352941177,235.0438596491228
7642200095,09/03/2015,230000,3,1,1250,8800,1.0,0,0,3,7,1250,0,1955,0,98146,47.497,-122.357,1480,8200,baixo,70,0,1250,0.14204545454545456,184.0
8899000430,17/02/2015,325500,4,2,2290,8142,1.0,0,0,4,7,1490,800,1969,0,98055,47.4564,-122.211,1840,8142,medio,56,0,3090,0.3795136330140015,105.33980582524272
8944750480,30/01/2015,359000,3,2,1990,4331,2.0,0,0,3,7,1990,0,1997,0,98056,47.4917,-122.167,1690,3688,medio,28,0,1990,0.4594781805587624,180.40201005025125
7852020660,09/05/2014,505000,3,3,2100,5824,2.0,0,2,3,8,2100,0,1999,0,98065,47.5334,-121.867,1890,4140,alto,26,0,2100,0.3605769230769231,240.47619047619048
7789000080,30/09/2014,253905,3,1,940,8400,1.0,0,0,5,7,940,0,1958,0,98056,47.5112,-122.167,950,8400,baixo,67,0,940,0.11190476190476191,270.11170212765956
6413100122,11/07/2014,369950,3,2,1640,4860,1.0,0,0,3,8,1200,440,1965,0,98125,47.7125,-122.32,1480,7200,medio,60,0,2080,0.4279835390946502,177.86057692307693
8856960280,21/01/2015,350000,3,2,1860,8378,2.0,0,0,3,7,1860,0,1995,0,98038,47.3875,-122.032,1870,8378,medio,30,0,1860,0.22201002625925043,188.1720430107527
1868901190,07/08/2014,650000,4,2,2100,2500,3.0,0,0,3,8,2100,0,2001,0,98115,47.6726,-122.298,1660,4000,muito_alto,24,0,2100,0.84,309.5238095238095
3123039136,25/08/2014,295000,3,2,1500,15246,1.0,0,0,3,6,1500,0,1925,1998,98070,47.4367,-122.463,1500,16988,baixo,100,1,1500,0.09838646202282567,196.66666666666666
3585300415,07/05/2015,620000,3,2,1680,28046,1.0,0,3,3,8,1180,500,1948,0,98177,47.7648,-122.37,2190,26308,alto,77,0,2180,0.0777294444840619,284.4036697247706
4338800170,07/05/2014,246000,3,1,1400,7410,1.0,0,0,3,6,1400,0,1944,0,98166,47.4798,-122.343,1070,7410,baixo,81,0,1400,0.18893387314439947,175.71428571428572
4046501300,16/09/2014,430000,3,2,2600,12860,1.0,0,0,3,7,1350,1250,1965,0,98014,47.695,-121.918,2260,12954,medio,60,0,3850,0.29937791601866254,111.68831168831169
3331001995,23/01/2015,509990,3,2,1440,4859,2.0,0,0,2,6,1440,0,1921,0,98118,47.5503,-122.285,1360,4558,alto,104,0,1440,0.29635727515949783,354.15972222222223
802000130,09/12/2014,490000,4,2,1870,9500,1.0,0,0,4,7,1090,780,1962,0,98033,47.7012,-122.187,2010,10000,alto,63,0,2650,0.2789473684210526,184.9056603773585
2011400779,02/12/2014,385000,4,2,2960,10454,1.0,0,1,3,8,2360,600,1979,0,98198,47.4006,-122.322,1870,10500,medio,46,0,3560,0.34053950640903,108.14606741573034
8651610660,29/04/2015,769000,4,3,2440,6733,2.0,0,0,3,9,2440,0,1999,0,98074,47.6374,-122.064,2570,6496,muito_alto,26,0,2440,0.3623941779296005,315.1639344262295
1788900380,12/02/2015,185000,2,1,1122,9100,1.0,0,0,4,6,1122,0,1960,0,98023,47.328,-122.341,840,9344,baixo,65,0,1122,0.1232967032967033,164.88413547237076
2121000250,09/05/2014,303500,3,2,1060,10464,1.0,0,0,4,7,1060,0,1973,0,98034,47.7313,-122.229,1420,10464,baixo,52,0,1060,0.10129969418960244,286.3207547169811
2110900050,11/02/2015,468000,4,3,2150,8165,1.0,0,0,3,8,1430,720,1957,0,98177,47.773,-122.371,2360,7980,alto,68,0,2870,0.3515003061849357,163.06620209059233
5469503280,21/07/2014,449950,4,3,3100,10000,2.0,0,0,3,9,3100,0,1978,0,98042,47.3741,-122.15,1850,9438,medio,47,0,3100,0.31,145.1451612903226
6300000364,16/06/2014,235000,2,2,880,1805,2.0,0,0,3,7,880,0,1999,0,98133,47.7064,-122.342,880,5060,baixo,26,0,880,0.48753462603878117,267.04545454545456
2616800050,02/12/2014,520000,4,3,2490,34947,2.0,0,0,3,9,2150,340,1985,0,98027,47.4823,-122.031,2490,39639,alto,40,0,2830,0.08097976936503849,183.74558303886926
1446400648,06/11/2014,203000,2,1,1080,9067,1.0,0,0,3,6,1080,0,1951,0,98168,47.4815,-122.331,1080,6647,baixo,74,0,1080,0.1191132678945627,187.96296296296296
4038700380,26/08/2014,657000,5,3,2530,10190,1.0,0,0,4,7,1290,1240,1960,0,98008,47.616,-122.115,2040,8560,muito_alto,65,0,3770,0.3699705593719333,174.27055702917772
9109000050,09/07/2014,275000,3,1,1200,7800,1.0,0,0,4,7,1200,0,1954,0,98126,47.5196,-122.371,1230,7070,baixo,71,0,1200,0.15384615384615385,229.16666666666666
9465910380,24/10/2014,540000,4,2,2850,7453,2.0,0,0,3,9,2850,0,1991,0,98072,47.7439,-122.174,2700,8468,alto,34,0,2850,0.3823963504629008,189.47368421052633
1137400460,24/06/2014,455000,4,3,2950,4502,2.0,0,0,3,7,2950,0,2005,0,98059,47.5002,-122.151,2360,4502,alto,20,0,2950,0.655264326965793,154.23728813559322
2545700020,16/10/2014,458500,2,2,1160,6828,1.0,0,0,3,7,860,300,1941,0,98115,47.6937,-122.298,1250,6828,alto,84,0,1460,0.21382542472173405,314.041095890411
3260570290,24/04/2015,549900,4,4,3420,4751,2.0,0,0,3,10,3420,0,2003,0,98055,47.4734,-122.193,3490,5700,alto,22,0,3420,0.7198484529572722,160.78947368421052
5652600185,02/05/2014,750000,3,2,2240,10578,2.0,0,0,5,8,1550,690,1923,0,98115,47.6954,-122.292,1570,10578,muito_alto,102,0,2930,0.2769899792021176,255.9726962457338
7347600507,23/06/2014,235000,4,2,1450,8891,2.0,0,0,3,7,1180,270,1962,0,98168,47.478,-122.278,1450,9013,baixo,63,0,1720,0.19345405466201776,136.62790697674419
1545802850,11/09/2014,286000,4,3,1820,7930,2.0,0,0,5,7,1820,0,1989,0,98038,47.359,-122.05,1490,7930,baixo,36,0,1820,0.22950819672131148,157.14285714285714
8087800430,10/02/2015,602000,4,2,2430,14000,1.0,0,0,4,7,1580,850,1963,0,98052,47.6554,-122.134,1910,8285,alto,62,0,3280,0.2342857142857143,183.53658536585365
9547200460,20/08/2014,640000,3,2,1960,4080,2.0,0,0,3,7,1960,0,1915,0,98115,47.6768,-122.31,1880,4080,alto,110,0,1960,0.4803921568627451,326.53061224489795
3826501060,09/10/2014,267000,3,2,1440,10920,1.0,0,0,4,8,1440,0,1977,0,98030,47.3812,-122.168,1720,8260,baixo,48,0,1440,0.13186813186813187,185.41666666666666
5406500430,21/04/2015,712000,4,3,2730,4385,2.0,0,0,3,8,2730,0,2001,0,98075,47.5975,-122.038,2670,4644,muito_alto,24,0,2730,0.6225769669327252,260.8058608058608
5417600130,10/10/2014,244500,2,1,910,9000,1.0,0,0,3,5,910,0,1923,0,98065,47.526,-121.81,1290,9000,baixo,102,0,910,0.10111111111111111,268.68131868131866
5417600130,12/05/2015,301000,2,1,910,9000,1.0,0,0,3,5,910,0,1923,0,98065,47.526,-121.81,1290,9000,baixo,102,0,910,0.10111111111111111,330.7692307692308
2138700345,18/08/2014,990000,4,3,2430,6325,2.0,0,0,4,8,2020,410,1919,0,98109,47.6413,-122.354,2340,4375,muito_alto,106,0,2840,0.4490118577075099,348.59154929577466
5611500170,22/04/2015,739999,4,2,3350,6500,2.0,0,0,3,10,3350,0,1999,0,98075,47.5838,-122.027,2960,6970,muito_alto,26,0,3350,0.5153846153846153,220.895223880597
5700002125,10/06/2014,480000,4,2,2320,4322,1.0,0,0,3,7,1140,1180,1910,0,98144,47.5755,-122.289,1820,4322,alto,115,0,3500,0.8098102730217492,137.14285714285714
1473200170,29/07/2014,305000,3,3,1260,1622,3.0,0,0,3,8,1260,0,2009,0,98133,47.7325,-122.343,1340,1188,baixo,16,0,1260,0.7768187422934648,242.06349206349208
2922702965,15/01/2015,703300,3,2,1980,3525,2.0,0,0,4,8,1590,390,1932,0,98117,47.6847,-122.368,1760,3760,muito_alto,93,0,2370,0.6723404255319149,296.7510548523207
7895500290,30/03/2015,265000,4,2,1580,8468,2.0,0,0,4,7,1580,0,1971,0,98001,47.3336,-122.281,1580,8260,baixo,54,0,1580,0.1865847897968824,167.72151898734177
7338200170,22/04/2015,600000,4,3,2710,35009,2.0,0,2,3,9,2710,0,1992,0,98045,47.4815,-121.714,2330,35040,alto,33,0,2710,0.07740866634294039,221.4022140221402
6929603769,21/07/2014,253000,3,1,1400,9750,1.0,0,0,3,7,1400,0,1968,1998,98198,47.3862,-122.304,1640,8050,baixo,57,1,1400,0.14358974358974358,180.71428571428572
9429000170,26/03/2015,617950,4,3,2410,7950,2.0,0,0,3,8,2410,0,1997,0,98034,47.7185,-122.226,1920,7713,alto,28,0,2410,0.3031446540880503,256.41078838174275
2114700190,12/12/2014,385000,4,3,1790,2460,2.0,0,0,4,7,1100,690,2000,0,98106,47.534,-122.346,1260,4040,medio,25,0,2480,1.008130081300813,155.24193548387098
323049148,19/12/2014,319000,3,2,1640,9234,1.0,0,0,5,7,1060,580,1967,0,98118,47.5162,-122.274,2230,10354,baixo,58,0,2220,0.24041585445094216,143.6936936936937
4038700290,23/04/2015,696000,3,3,1670,8023,1.0,0,0,5,7,1170,500,1960,0,98008,47.615,-122.117,1960,8964,muito_alto,65,0,2170,0.2704723918733641,320.73732718894007
9284802045,30/06/2014,345000,2,1,970,5750,1.0,0,0,4,6,970,0,1932,0,98126,47.5518,-122.37,1650,8625,medio,93,0,970,0.16869565217391305,355.6701030927835
3188100007,22/10/2014,380000,3,3,1610,1778,3.0,0,0,3,7,1610,0,2002,0,98115,47.6902,-122.306,1120,2187,medio,23,0,1610,0.905511811023622,236.0248447204969
1200019,08/05/2014,647500,4,2,2060,26036,1.0,0,0,4,8,1160,900,1947,0,98166,47.4444,-122.351,2590,21891,muito_alto,78,0,2960,0.1136887386695345,218.75
2616800480,25/09/2014,725000,3,3,3570,35271,2.0,0,0,3,9,3570,0,1997,0,98027,47.4782,-122.035,3510,37194,muito_alto,28,0,3570,0.10121629667432168,203.0812324929972
2310000380,19/12/2014,269950,3,2,1400,7735,1.0,0,0,4,7,1400,0,1989,0,98038,47.357,-122.04,1530,7754,baixo,36,0,1400,0.18099547511312217,192.82142857142858
4054560170,11/06/2014,875000,4,3,3470,32109,2.0,0,0,3,10,3470,0,1995,0,98077,47.7311,-122.036,3800,35181,muito_alto,30,0,3470,0.10806938864492821,252.1613832853026
7972601900,30/05/2014,299950,3,1,1210,9525,1.0,0,0,3,7,1210,0,1955,0,98106,47.5274,-122.345,1680,7620,baixo,70,0,1210,0.12703412073490813,247.89256198347107
8132700190,02/06/2014,430000,2,1,990,4802,1.0,0,0,3,7,990,0,1947,0,98117,47.6876,-122.395,1180,5000,medio,78,0,990,0.20616409829237817,434.34343434343435
3904990430,29/01/2015,495000,5,3,2200,4942,2.0,0,0,3,8,2200,0,1989,0,98029,47.5772,-122.001,2200,5924,alto,36,0,2200,0.4451639012545528,225.0
5469700052,13/11/2014,275000,3,2,1510,16200,1.0,0,0,3,7,1510,0,1970,0,98031,47.3926,-122.167,1650,13950,baixo,55,0,1510,0.09320987654320988,182.11920529801324
4006000509,16/09/2014,333000,3,1,1620,5040,1.0,0,0,3,7,1120,500,1964,0,98118,47.5263,-122.286,1790,6178,medio,61,0,2120,0.42063492063492064,157.0754716981132
9269750460,19/05/2014,247000,3,2,1580,7941,2.0,0,0,4,7,1580,0,1986,0,98023,47.2843,-122.357,1730,8051,baixo,39,0,1580,0.1989673844603954,156.32911392405063
2721059173,09/03/2015,204555,3,2,1260,15000,2.0,0,0,4,7,1260,0,1983,0,98092,47.2737,-122.153,2400,21715,baixo,42,0,1260,0.084,162.3452380952381
3981200660,15/07/2014,432000,3,2,2190,13673,1.0,0,0,4,9,2190,0,1994,0,98042,47.3542,-122.098,2770,13804,medio,31,0,2190,0.1601696774665399,197.26027397260273
3275750050,20/03/2015,556300,4,3,2030,7140,1.0,0,0,4,7,1400,630,1968,0,98008,47.6244,-122.109,1800,7565,alto,57,0,2660,0.37254901960784315,209.13533834586465
8572900275,25/06/2014,286000,2,1,780,3475,1.0,0,0,4,5,780,0,1930,0,98045,47.4944,-121.789,1210,6769,baixo,95,0,780,0.22446043165467625,366.6666666666667
993000950,06/09/2014,320000,2,2,1110,1200,3.0,0,0,3,8,1110,0,2000,0,98103,47.6931,-122.342,1110,1363,baixo,25,0,1110,0.925,288.2882882882883
426069099,20/04/2015,815000,3,3,2790,53143,2.0,0,0,4,9,2790,0,1991,0,98077,47.7687,-122.036,2740,47916,muito_alto,34,0,2790,0.05249985887134712,292.1146953405018
3276180020,27/03/2015,385000,4,2,1660,10757,1.0,0,0,3,7,1000,660,1980,0,98056,47.5071,-122.194,1880,8319,medio,45,0,2320,0.21567351492051687,165.94827586206895
5700001640,08/05/2014,1039000,4,1,3410,5000,2.0,0,0,5,8,2190,1220,1910,0,98144,47.5807,-122.291,2550,5000,muito_alto,115,0,4630,0.926,224.4060475161987
9264940130,28/10/2014,350000,4,2,2390,13002,2.0,0,0,3,8,2390,0,1987,0,98023,47.3111,-122.35,2450,11200,medio,38,0,2390,0.1838178741732041,146.44351464435147
7300400670,29/07/2014,277000,4,3,1850,5880,2.0,0,0,3,8,1850,0,1998,0,98092,47.3322,-122.173,2370,6500,baixo,27,0,1850,0.31462585034013607,149.72972972972974
4112100101,19/02/2015,415000,6,2,2500,5200,1.0,0,0,3,8,1250,1250,1966,0,98118,47.5517,-122.268,1800,5200,medio,59,0,3750,0.7211538461538461,110.66666666666667
6163901381,04/12/2014,295000,3,1,1000,8320,1.0,0,0,5,6,1000,0,1951,0,98155,47.7548,-122.316,1090,8450,baixo,74,0,1000,0.1201923076923077,295.0
7603100020,05/08/2014,969000,4,2,2450,5000,2.0,0,4,5,8,2200,250,1919,0,98116,47.5619,-122.405,2360,6090,muito_alto,106,0,2700,0.54,358.8888888888889
4302200415,04/11/2014,339888,4,2,1440,6144,1.0,0,0,5,6,720,720,1947,0,98106,47.5257,-122.357,960,5160,medio,78,0,2160,0.3515625,157.35555555555555
3876760430,22/08/2014,269950,3,2,1660,7003,2.0,0,0,3,7,1660,0,1996,0,98030,47.3599,-122.188,1840,6680,baixo,29,0,1660,0.237041268027988,162.62048192771084
3754501235,01/10/2014,1185000,3,3,2510,4600,2.0,0,2,3,10,2510,0,2006,0,98034,47.7051,-122.223,2560,7500,muito_alto,19,0,2510,0.5456521739130434,472.1115537848606
8691330500,16/12/2014,780000,4,3,3090,12511,2.0,0,0,4,10,3090,0,1998,0,98075,47.5932,-121.983,3100,10882,muito_alto,27,0,3090,0.24698265526336824,252.4271844660194
8651401680,08/04/2015,198000,3,1,860,5185,1.0,0,0,4,6,860,0,1968,0,98042,47.3634,-122.086,1120,5494,baixo,57,0,860,0.16586306653809066,230.2325581395349
8011100050,08/05/2015,350000,2,1,1220,28703,1.0,0,0,4,7,1220,0,1953,0,98056,47.4952,-122.172,2740,6720,medio,72,0,1220,0.04250426784656656,286.88524590163934
3768000280,01/12/2014,350000,3,1,1010,7680,1.0,0,0,4,7,1010,0,1967,0,98034,47.732,-122.231,1320,7373,medio,58,0,1010,0.13151041666666666,346.53465346534654
1321710460,06/12/2014,319000,4,2,2390,7350,2.0,0,0,3,8,2390,0,1990,0,98023,47.2938,-122.348,2390,7350,baixo,35,0,2390,0.3251700680272109,133.47280334728035
8731981680,08/09/2014,311000,4,2,3340,8000,2.0,0,0,4,8,3340,0,1973,0,98023,47.317,-122.385,2230,8000,baixo,52,0,3340,0.4175,93.11377245508982
7714000250,18/10/2014,394000,5,3,3620,4650,2.0,0,0,3,8,2790,830,2004,0,98038,47.3552,-122.026,2850,4650,medio,21,0,4450,0.956989247311828,88.53932584269663
1336800010,13/06/2014,1335000,5,2,4200,5800,3.0,0,0,4,9,2910,1290,1906,0,98112,47.6284,-122.312,3060,5800,muito_alto,119,0,5490,0.946551724137931,243.1693989071038
6190701112,25/11/2014,396000,3,1,1980,9540,1.0,0,0,3,7,1080,900,1949,0,98133,47.7551,-122.353,1680,9529,medio,76,0,2880,0.3018867924528302,137.5
2680700280,02/04/2015,809000,4,2,1790,8372,1.0,0,0,4,8,1340,450,1976,0,98033,47.6605,-122.189,2180,10500,muito_alto,49,0,2240,0.26755852842809363,361.1607142857143
1025059181,22/07/2014,480000,3,2,1580,7400,1.0,0,0,3,7,1050,530,1977,0,98052,47.6715,-122.162,1560,7458,alto,48,0,2110,0.2851351351351351,227.48815165876778
3856900005,09/09/2014,535000,6,2,2460,6000,1.0,0,0,4,7,1230,1230,1913,0,98115,47.6721,-122.323,1560,4275,alto,112,0,3690,0.615,144.98644986449864
4302700425,13/02/2015,425000,5,2,2110,5120,2.0,0,0,3,7,1870,240,1947,1983,98106,47.5294,-122.357,1580,5120,medio,78,1,2350,0.458984375,180.85106382978722
6824100005,01/08/2014,408000,3,3,1470,1204,3.0,0,0,3,8,1470,0,2006,0,98117,47.6998,-122.366,1460,1245,medio,19,0,1470,1.2209302325581395,277.55102040816325
